Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-03-07 09:30:00-05:00,23.989999771118164,23.990100860595703,23.989999771118164,23.989999771118164,0,0.0,0.0,0.0
2023-03-07 10:30:00-05:00,23.989999771118164,23.989999771118164,23.989999771118164,23.989999771118164,250,0.0,0.0,0.0
2023-03-07 14:30:00-05:00,24.078699111938477,24.078699111938477,24.020000457763672,24.020000457763672,1150,0.0,0.0,0.0
2023-03-07 15:30:00-05:00,23.739999771118164,23.739999771118164,23.739999771118164,23.739999771118164,100,0.0,0.0,0.0
2023-03-09 13:30:00-05:00,24.049999237060547,24.049999237060547,24.049999237060547,24.049999237060547,0,0.0,0.0,0.0
2023-03-09 15:30:00-05:00,23.950000762939453,23.950000762939453,23.950000762939453,23.950000762939453,200,0.0,0.0,0.0
2023-03-10 10:30:00-05:00,23.799999237060547,23.799999237060547,23.762800216674805,23.762800216674805,240,0.0,0.0,0.0
2023-03-10 11:30:00-05:00,23.799999237060547,24.579999923706055,23.79990005493164,24.399999618530273,993,0.0,0.0,0.0
2023-03-10 12:30:00-05:00,23.729999542236328,23.8799991607666,23.729999542236328,23.803199768066406,400,0.0,0.0,0.0
2023-03-10 15:30:00-05:00,24.059999465942383,24.079999923706055,24.059999465942383,24.079999923706055,300,0.0,0.0,0.0
2023-03-13 12:30:00-04:00,23.780000686645508,23.780000686645508,23.780000686645508,23.780000686645508,0,0.0,0.0,0.0
2023-03-13 15:30:00-04:00,23.829999923706055,23.829999923706055,23.829999923706055,23.829999923706055,0,0.0,0.0,0.0
2023-03-14 09:30:00-04:00,,,,,0,0.43,0.0,0.0
2023-03-14 10:30:00-04:00,23.513500213623047,23.513500213623047,23.513500213623047,23.513500213623047,419,0.0,0.0,0.0
2023-03-15 11:30:00-04:00,23.270099639892578,23.270099639892578,23.270099639892578,23.270099639892578,0,0.0,0.0,0.0
2023-03-15 12:30:00-04:00,23.450000762939453,23.5,23.450000762939453,23.5,586,0.0,0.0,0.0
2023-03-15 13:30:00-04:00,23.510000228881836,23.510000228881836,23.5,23.5,3800,0.0,0.0,0.0
2023-03-16 13:30:00-04:00,23.450000762939453,23.450000762939453,23.450000762939453,23.450000762939453,0,0.0,0.0,0.0
2023-03-16 14:30:00-04:00,23.6299991607666,23.6299991607666,23.6299991607666,23.6299991607666,138,0.0,0.0,0.0
2023-03-17 10:30:00-04:00,23.350000381469727,23.350000381469727,23.350000381469727,23.350000381469727,71,0.0,0.0,0.0
2023-03-20 14:30:00-04:00,23.299999237060547,23.299999237060547,23.299999237060547,23.299999237060547,334,0.0,0.0,0.0
2023-03-21 10:30:00-04:00,23.75,23.767000198364258,23.75,23.767000198364258,0,0.0,0.0,0.0
2023-03-21 11:30:00-04:00,23.510000228881836,23.860000610351562,23.510000228881836,23.860000610351562,3181,0.0,0.0,0.0
2023-03-21 13:30:00-04:00,23.80030059814453,23.838199615478516,23.315000534057617,23.690000534057617,4622,0.0,0.0,0.0
2023-03-21 14:30:00-04:00,23.489999771118164,23.489999771118164,23.350000381469727,23.350000381469727,624,0.0,0.0,0.0
2023-03-22 09:30:00-04:00,23.556699752807617,23.556699752807617,23.3799991607666,23.3799991607666,0,0.0,0.0,0.0
2023-03-22 11:30:00-04:00,23.489999771118164,23.75,23.489999771118164,23.690000534057617,3184,0.0,0.0,0.0
2023-03-22 12:30:00-04:00,23.5,23.649999618530273,23.40999984741211,23.5,2870,0.0,0.0,0.0
2023-03-22 13:30:00-04:00,23.469999313354492,23.690000534057617,23.449899673461914,23.59000015258789,2405,0.0,0.0,0.0
2023-03-22 14:30:00-04:00,23.429500579833984,23.614999771118164,23.350000381469727,23.350000381469727,1461,0.0,0.0,0.0
2023-03-22 15:30:00-04:00,23.350000381469727,23.489900588989258,23.350000381469727,23.489900588989258,0,0.0,0.0,0.0
2023-03-23 09:30:00-04:00,23.690000534057617,23.700000762939453,23.5049991607666,23.699899673461914,3183,0.0,0.0,0.0
2023-03-23 10:30:00-04:00,23.600000381469727,23.600000381469727,23.43000030517578,23.510000228881836,3198,0.0,0.0,0.0
