Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-03-06 13:30:00-05:00,24.020000457763672,24.020000457763672,24.020000457763672,24.020000457763672,0,0.0,0.0,0.0
2023-03-06 15:30:00-05:00,24.06999969482422,24.06999969482422,24.06999969482422,24.06999969482422,207,0.0,0.0,0.0
2023-03-07 09:30:00-05:00,24.049999237060547,24.08989906311035,24.049999237060547,24.08989906311035,0,0.0,0.0,0.0
2023-03-07 10:30:00-05:00,24.09000015258789,24.09000015258789,24.08989906311035,24.09000015258789,765,0.0,0.0,0.0
2023-03-07 12:30:00-05:00,24.09000015258789,24.09000015258789,24.09000015258789,24.09000015258789,455,0.0,0.0,0.0
2023-03-07 13:30:00-05:00,24.149999618530273,24.149999618530273,24.100000381469727,24.100000381469727,608,0.0,0.0,0.0
2023-03-07 14:30:00-05:00,24.059999465942383,24.149999618530273,24.049999237060547,24.149999618530273,1796,0.0,0.0,0.0
2023-03-08 09:30:00-05:00,24.149999618530273,24.200000762939453,24.149999618530273,24.200000762939453,760,0.0,0.0,0.0
2023-03-08 14:30:00-05:00,24.239999771118164,24.239999771118164,24.239999771118164,24.239999771118164,100,0.0,0.0,0.0
2023-03-08 15:30:00-05:00,24.389999389648438,24.409900665283203,24.389999389648438,24.409900665283203,775,0.0,0.0,0.0
2023-03-09 11:30:00-05:00,24.367599487304688,24.367599487304688,24.367599487304688,24.367599487304688,0,0.0,0.0,0.0
2023-03-09 13:30:00-05:00,24.40999984741211,24.40999984741211,24.336599349975586,24.336599349975586,1733,0.0,0.0,0.0
2023-03-10 09:30:00-05:00,24.479999542236328,24.479999542236328,24.34000015258789,24.34000015258789,0,0.0,0.0,0.0
2023-03-10 10:30:00-05:00,24.34000015258789,24.34000015258789,24.239999771118164,24.239999771118164,874,0.0,0.0,0.0
2023-03-10 11:30:00-05:00,24.469999313354492,24.469999313354492,24.469999313354492,24.469999313354492,100,0.0,0.0,0.0
2023-03-10 12:30:00-05:00,24.354000091552734,24.459999084472656,24.239999771118164,24.260000228881836,1003,0.0,0.0,0.0
2023-03-10 13:30:00-05:00,24.260000228881836,24.315000534057617,24.239999771118164,24.239999771118164,955,0.0,0.0,0.0
2023-03-10 14:30:00-05:00,24.309999465942383,24.31999969482422,24.219999313354492,24.25,2620,0.0,0.0,0.0
2023-03-13 09:30:00-04:00,24.25,24.25,24.149999618530273,24.149999618530273,0,0.0,0.0,0.0
2023-03-13 10:30:00-04:00,24.1200008392334,24.1200008392334,23.93000030517578,24.04599952697754,4358,0.0,0.0,0.0
2023-03-13 11:30:00-04:00,24.149900436401367,24.149900436401367,23.809999465942383,23.809999465942383,1214,0.0,0.0,0.0
2023-03-13 12:30:00-04:00,23.989999771118164,24.099899291992188,23.989999771118164,24.0,2373,0.0,0.0,0.0
2023-03-13 13:30:00-04:00,23.979999542236328,23.979999542236328,23.700000762939453,23.700000762939453,1797,0.0,0.0,0.0
2023-03-13 14:30:00-04:00,23.799999237060547,24.020000457763672,23.739999771118164,23.81999969482422,3357,0.0,0.0,0.0
